operator,conquest_epoch
Multiply,6070.0
Divide,2331.0
Modulo,4400.0
Add,2675.0
Subtract,2759.0
Multiply,5953.0
Divide,2284.0
Modulo,4645.0
Add,2740.0
Subtract,2999.0
Multiply,5800.0
Divide,2515.0
Modulo,4904.0
Add,3111.0
Subtract,2360.0
Multiply,5788.0
Divide,2416.0
Modulo,4696.0
Add,2436.0
Subtract,2353.0
Multiply,5753.0
Divide,2681.0
Modulo,4741.0
Add,2456.0
Subtract,2981.0
Multiply,6149.0
Divide,2616.0
Modulo,4621.0
Add,2538.0
Subtract,2975.0
Multiply,5478.0
Divide,2230.0
Modulo,4573.0
Add,2564.0
Subtract,3330.0
Multiply,6801.0
Divide,2243.0
Modulo,4790.0
Add,2586.0
Subtract,2617.0
Multiply,5881.0
Divide,2368.0
Modulo,5259.0
Add,2126.0
Subtract,3059.0
Multiply,5465.0
Divide,2329.0
Modulo,4459.0
Add,3053.0
Subtract,2595.0
Multiply,5615.0
Divide,2487.0
Modulo,4676.0
Add,2602.0
Subtract,2916.0
Multiply,6236.0
Divide,2265.0
Modulo,5007.0
Add,2520.0
Subtract,3549.0
Multiply,5846.0
Divide,2431.0
Modulo,5031.0
Add,3067.0
Subtract,2867.0
Multiply,5715.0
Divide,2376.0
Modulo,4878.0
Add,2942.0
Subtract,3176.0
Multiply,6078.0
Divide,2364.0
Modulo,5045.0
Add,2304.0
Subtract,2520.0
Multiply,5611.0
Divide,2431.0
Modulo,4829.0
Add,2425.0
Subtract,2927.0
Multiply,5893.0
Divide,2316.0
Modulo,4274.0
Add,2625.0
Subtract,2971.0
Multiply,5900.0
Divide,2314.0
Modulo,4631.0
Add,2354.0
Subtract,2598.0
Multiply,5906.0
Divide,2551.0
Modulo,5130.0
Add,2666.0
Subtract,2893.0
Multiply,5917.0
Divide,2313.0
Modulo,4542.0
Add,2679.0
Subtract,3206.0
Multiply,6449.0
Divide,2432.0
Modulo,4154.0
Add,2107.0
Subtract,2676.0
Multiply,5699.0
Divide,2313.0
Modulo,4685.0
Add,2699.0
Subtract,2934.0
Multiply,6696.0
Divide,2232.0
Modulo,4678.0
Add,3012.0
Subtract,2648.0
Multiply,6676.0
Divide,2128.0
Modulo,5070.0
Add,2305.0
Subtract,3110.0
Multiply,5801.0
Divide,2307.0
Modulo,4204.0
Add,2410.0
Subtract,2424.0
Multiply,6596.0
Divide,2388.0
Modulo,5035.0
Add,2276.0
Subtract,2814.0
Multiply,5887.0
Divide,2602.0
Modulo,4155.0
Add,2419.0
Subtract,2706.0
Multiply,5668.0
Divide,2317.0
Modulo,4751.0
Add,2788.0
Subtract,3302.0
Multiply,5518.0
Divide,2398.0
Modulo,4854.0
Add,2598.0
Subtract,2520.0
Multiply,6247.0
Divide,2502.0
Modulo,4518.0
Add,2874.0
Subtract,3337.0
Multiply,6083.0
Divide,2304.0
Modulo,4615.0
Add,2444.0
Subtract,2461.0
Multiply,6651.0
Divide,2466.0
Modulo,4802.0
Add,3266.0
Subtract,2678.0
Multiply,5358.0
Divide,2455.0
Modulo,4513.0
Add,2570.0
Subtract,2441.0
Multiply,5940.0
Divide,2372.0
Modulo,4703.0
Add,2393.0
Subtract,2815.0
Multiply,6703.0
Divide,2357.0
Modulo,4621.0
Add,3062.0
Subtract,2932.0
Multiply,5811.0
Divide,2369.0
Modulo,4570.0
Add,2415.0
Subtract,3789.0
Multiply,5233.0
Divide,2496.0
Modulo,4705.0
Add,2493.0
Subtract,2852.0
Multiply,6824.0
Divide,2488.0
Modulo,4620.0
Add,2598.0
Subtract,2454.0
Multiply,6679.0
Divide,2584.0
Modulo,4377.0
Add,2680.0
Subtract,2614.0
Multiply,5864.0
Divide,2396.0
Modulo,4887.0
Add,2426.0
Subtract,3065.0
Multiply,6248.0
Divide,2641.0
Modulo,4336.0
Add,2255.0
Subtract,2452.0
Multiply,5833.0
Divide,2274.0
Modulo,4689.0
Add,2134.0
Subtract,3020.0
Multiply,5663.0
Divide,2363.0
Modulo,4592.0
Add,2462.0
Subtract,2836.0
Multiply,6499.0
Divide,2396.0
Modulo,4635.0
Add,2503.0
Subtract,3128.0
Multiply,5019.0
Divide,2279.0
Modulo,4383.0
Add,2139.0
Subtract,2780.0
Multiply,5819.0
Divide,2647.0
Modulo,4802.0
Add,2311.0
Subtract,2580.0
Multiply,5679.0
Divide,2207.0
Modulo,4923.0
Add,2530.0
Subtract,2923.0
Multiply,6088.0
Divide,2618.0
Modulo,5161.0
Add,2495.0
Subtract,2513.0
Multiply,5831.0
Divide,2478.0
Modulo,5675.0
Add,2712.0
Subtract,2683.0
Multiply,5550.0
Divide,2386.0
Modulo,5093.0
Add,3142.0
Subtract,2585.0
Multiply,5715.0
Divide,2554.0
Modulo,4817.0
Add,2708.0
Subtract,2662.0
Multiply,6728.0
Divide,2533.0
Modulo,5387.0
Add,2727.0
Subtract,2558.0
Multiply,5868.0
Divide,2401.0
Modulo,4708.0
Add,3329.0
Subtract,2841.0
Multiply,5945.0
Divide,2416.0
Modulo,5155.0
Add,2591.0
Subtract,2871.0
Multiply,6040.0
Divide,2611.0
Modulo,5077.0
Add,2590.0
Subtract,2646.0
Multiply,6063.0
Divide,2437.0
Modulo,4514.0
Add,2754.0
Subtract,2911.0
Multiply,6057.0
Divide,2378.0
Modulo,4482.0
Add,2458.0
Subtract,2883.0
Multiply,6010.0
Divide,2405.0
Modulo,5293.0
Add,3047.0
Subtract,2443.0
Multiply,5584.0
Divide,2564.0
Modulo,4555.0
Add,2700.0
Subtract,3442.0
Multiply,5358.0
Divide,2471.0
Modulo,5540.0
Add,2781.0
Subtract,3063.0
Multiply,5929.0
Divide,2209.0
Modulo,4561.0
Add,2369.0
Subtract,2755.0
Multiply,5505.0
Divide,2384.0
Modulo,4799.0
Add,2427.0
Subtract,2620.0
Multiply,5616.0
Divide,2480.0
Modulo,4501.0
Add,2566.0
Subtract,2557.0
Multiply,6125.0
Divide,2302.0
Modulo,4765.0
Add,2776.0
Subtract,3003.0
Multiply,6192.0
Divide,2435.0
Modulo,4612.0
Add,2705.0
Subtract,2961.0
Multiply,6058.0
Divide,2350.0
Modulo,4717.0
Add,2195.0
Subtract,2847.0
Multiply,6120.0
Divide,2450.0
Modulo,5135.0
Add,2379.0
Subtract,3303.0
Multiply,5685.0
Divide,2492.0
Modulo,4745.0
Add,2209.0
Subtract,2854.0
Multiply,6122.0
Divide,2307.0
Modulo,5101.0
Add,2575.0
Subtract,2513.0
Multiply,5836.0
Divide,2372.0
Modulo,4696.0
Add,2871.0
Subtract,2553.0
Multiply,5720.0
Divide,2355.0
Modulo,5338.0
Add,2573.0
Subtract,2747.0
Multiply,6092.0
Divide,2486.0
Modulo,4800.0
Add,2151.0
Subtract,2241.0
Multiply,6295.0
Divide,2520.0
Modulo,5731.0
Add,1965.0
Subtract,2902.0
Multiply,5606.0
Divide,2335.0
Modulo,4963.0
Add,2185.0
Subtract,2714.0
Multiply,6310.0
Divide,2405.0
Modulo,5049.0
Add,2260.0
Subtract,2635.0
Multiply,6177.0
Divide,2217.0
Modulo,4987.0
Add,2356.0
Subtract,2913.0
Multiply,5698.0
Divide,2268.0
Modulo,4294.0
Add,2967.0
Subtract,2572.0
Multiply,5666.0
Divide,2589.0
Modulo,5178.0
Add,2790.0
Subtract,3241.0
Multiply,6277.0
Divide,2447.0
Modulo,4823.0
Add,2046.0
Subtract,2503.0
Multiply,6274.0
Divide,2323.0
Modulo,4985.0
Add,1986.0
Subtract,2479.0
Multiply,5891.0
Divide,2536.0
Modulo,4621.0
Add,2478.0
Subtract,2750.0
Multiply,6095.0
Divide,2299.0
Modulo,4533.0
Add,2474.0
Subtract,2426.0
Multiply,5696.0
Divide,2319.0
Modulo,4743.0
Add,2477.0
Subtract,3078.0
Multiply,6155.0
Divide,2374.0
Modulo,4702.0
Add,2305.0
Subtract,2317.0
Multiply,5430.0
Divide,2348.0
Modulo,4519.0
Add,2991.0
Subtract,2663.0
Multiply,6241.0
Divide,2494.0
Modulo,4363.0
Add,2554.0
Subtract,2771.0
Multiply,6059.0
Divide,2433.0
Modulo,4645.0
Add,2427.0
Subtract,3347.0
Multiply,5603.0
Divide,2408.0
Modulo,4806.0
Add,2214.0
Subtract,2786.0
Multiply,6501.0
Divide,2262.0
Modulo,5046.0
Add,2989.0
Subtract,2404.0
Multiply,6745.0
Divide,2437.0
Modulo,5257.0
Add,2237.0
Subtract,3213.0
Multiply,6267.0
Divide,2336.0
Modulo,4450.0
Add,2380.0
Subtract,2598.0
Multiply,5750.0
Divide,2444.0
Modulo,5145.0
Add,1955.0
Subtract,2857.0
Multiply,5759.0
Divide,2272.0
Modulo,4808.0
Add,2411.0
Subtract,2663.0
Multiply,5702.0
Divide,2477.0
Modulo,4890.0
Add,2845.0
Subtract,3135.0
Multiply,6527.0
Divide,2564.0
Modulo,4805.0
Add,2657.0
Subtract,3321.0
Multiply,5694.0
Divide,2440.0
Modulo,4674.0
Add,2726.0
Subtract,2471.0
Multiply,5212.0
Divide,2506.0
Modulo,4489.0
Add,2263.0
Subtract,2696.0
Multiply,6028.0
Divide,2641.0
Modulo,4722.0
Add,2635.0
Subtract,2617.0
Multiply,5904.0
Divide,2308.0
Modulo,4783.0
Add,2462.0
Subtract,2746.0
Multiply,6566.0
Divide,2395.0
Modulo,4829.0
Add,2378.0
Subtract,3074.0
Multiply,6187.0
Divide,2537.0
Modulo,4928.0
Add,2290.0
Subtract,2383.0
Multiply,6587.0
Divide,2484.0
Modulo,5192.0
Add,2346.0
Subtract,3219.0
Multiply,6186.0
Divide,2376.0
Modulo,4514.0
Add,2742.0
Subtract,2567.0
Multiply,5810.0
Divide,2434.0
Modulo,5527.0
Add,2578.0
Subtract,2800.0
Multiply,6065.0
Divide,2387.0
Modulo,4660.0
Add,2522.0
Subtract,2590.0
Multiply,6331.0
Divide,2357.0
Modulo,4865.0
Add,2312.0
Subtract,2797.0
Multiply,5713.0
Divide,2301.0
Modulo,4763.0
Add,2275.0
Subtract,2637.0
Multiply,6012.0
Divide,2226.0
Modulo,5660.0
Add,3006.0
Subtract,2489.0
Multiply,5687.0
Divide,2437.0
Modulo,4974.0
Add,2592.0
Subtract,2289.0
Multiply,5471.0
Divide,2411.0
Modulo,4476.0
Add,2323.0
Subtract,2445.0
Multiply,6060.0
Divide,2613.0
Modulo,4953.0
Add,3000.0
Subtract,2923.0
Multiply,5635.0
Divide,2524.0
Modulo,4987.0
Add,2452.0
Subtract,3047.0
Multiply,5979.0
Divide,2420.0
Modulo,4913.0
Add,1952.0
Subtract,3181.0
Multiply,5948.0
Divide,2148.0
Modulo,5066.0
Add,2292.0
Subtract,2549.0
Multiply,5748.0
Divide,2252.0
Modulo,4651.0
Add,2238.0
Subtract,2905.0
Multiply,5835.0
Divide,2346.0
Modulo,4618.0
Add,2552.0
Subtract,3363.0
Multiply,5796.0
Divide,2224.0
Modulo,5214.0
Add,2759.0
Subtract,2778.0
Multiply,5544.0
Divide,2638.0
Modulo,4993.0
Add,2458.0
Subtract,3279.0
Multiply,5797.0
Divide,2421.0
Modulo,4889.0
Add,2227.0
Subtract,2586.0
Multiply,5920.0
Divide,2386.0
Modulo,5008.0
Add,2584.0
Subtract,3283.0
Multiply,6028.0
Divide,2391.0
Modulo,4631.0
Add,3001.0
Subtract,3246.0
Multiply,6264.0
Divide,2354.0
Modulo,4514.0
Add,2418.0
Subtract,2612.0
Multiply,6598.0
Divide,2405.0
Modulo,4687.0
Add,2994.0
Subtract,2651.0
Multiply,5683.0
Divide,2565.0
Modulo,5349.0
Add,2478.0
Subtract,2886.0
Multiply,5450.0
Divide,2249.0
Modulo,4651.0
Add,2409.0
Subtract,2647.0
Multiply,6082.0
Divide,2318.0
Modulo,4521.0
Add,2748.0
Subtract,2730.0
Multiply,5598.0
Divide,2483.0
Modulo,5221.0
Add,2305.0
Subtract,2421.0
Multiply,5854.0
Divide,2391.0
Modulo,4350.0
Add,3032.0
Subtract,3269.0
Multiply,5625.0
Divide,2434.0
Modulo,4711.0
Add,2412.0
Subtract,2514.0
Multiply,6552.0
Divide,2450.0
Modulo,5315.0
Add,2223.0
Subtract,2820.0
Multiply,5581.0
Divide,2364.0
Modulo,5303.0
Add,2811.0
Subtract,2419.0
Multiply,5894.0
Divide,2428.0
Modulo,4695.0
Add,2984.0
Subtract,2382.0
Multiply,5717.0
Divide,2521.0
Modulo,5253.0
Add,2405.0
Subtract,3106.0
Multiply,5920.0
Divide,2357.0
Modulo,5214.0
Add,2650.0
Subtract,3085.0
Multiply,5931.0
Divide,2469.0
Modulo,4572.0
Add,2696.0
Subtract,2667.0
Multiply,6072.0
Divide,2414.0
Modulo,4812.0
Add,3062.0
Subtract,2526.0
Multiply,5653.0
Divide,2453.0
Modulo,5992.0
Add,3096.0
Subtract,2807.0
Multiply,5654.0
Divide,2434.0
Modulo,5476.0
Add,2621.0
Subtract,2557.0
Multiply,6274.0
Divide,2362.0
Modulo,4900.0
Add,3075.0
Subtract,2794.0
Multiply,6197.0
Divide,2216.0
Modulo,5164.0
Add,2753.0
Subtract,2663.0
Multiply,6335.0
Divide,2508.0
Modulo,5061.0
Add,3166.0
Subtract,3000.0
Multiply,5928.0
Divide,2428.0
Modulo,4749.0
Add,2390.0
Subtract,2590.0
Multiply,6035.0
Divide,2432.0
Modulo,4309.0
Add,2494.0
Subtract,3121.0
Multiply,5960.0
Divide,2597.0
Modulo,4333.0
Add,2489.0
Subtract,2445.0
Multiply,5739.0
Divide,2459.0
Modulo,4628.0
Add,2247.0
Subtract,3174.0
Multiply,6220.0
Divide,2424.0
Modulo,4564.0
Add,2431.0
Subtract,3033.0
Multiply,5940.0
Divide,2318.0
Modulo,4460.0
Add,2752.0
Subtract,2901.0
Multiply,6885.0
Divide,2497.0
Modulo,4591.0
Add,2642.0
Subtract,3149.0
Multiply,6278.0
Divide,2492.0
Modulo,4954.0
Add,2117.0
Subtract,3484.0
Multiply,5949.0
Divide,2535.0
Modulo,4506.0
Add,2605.0
Subtract,3092.0
Multiply,6274.0
Divide,2615.0
Modulo,4688.0
Add,2190.0
Subtract,2564.0
Multiply,5849.0
Divide,2520.0
Modulo,4460.0
Add,2302.0
Subtract,2601.0
Multiply,5871.0
Divide,2381.0
Modulo,4792.0
Add,2704.0
Subtract,2686.0
Multiply,6208.0
Divide,2426.0
Modulo,5462.0
Add,2175.0
Subtract,2606.0
Multiply,6269.0
Divide,2342.0
Modulo,5039.0
Add,2584.0
Subtract,3238.0
Multiply,5798.0
Divide,2441.0
Modulo,4527.0
Add,2749.0
Subtract,2715.0
Multiply,5977.0
Divide,2559.0
Modulo,4986.0
Add,2829.0
Subtract,2872.0
Multiply,6595.0
Divide,2345.0
Modulo,4924.0
Add,3206.0
Subtract,3425.0
Multiply,5948.0
Divide,2551.0
Modulo,5170.0
Add,2244.0
Subtract,2551.0
Multiply,6101.0
Divide,2438.0
Modulo,5197.0
Add,2924.0
Subtract,2475.0
Multiply,5706.0
Divide,2270.0
Modulo,4643.0
Add,2449.0
Subtract,2815.0
Multiply,5760.0
Divide,2349.0
Modulo,5043.0
Add,2511.0
Subtract,3264.0
Multiply,5935.0
Divide,2407.0
Modulo,5332.0
Add,2547.0
Subtract,2222.0
Multiply,5987.0
Divide,2523.0
Modulo,4374.0
Add,2368.0
Subtract,2604.0
Multiply,5496.0
Divide,2396.0
Modulo,4958.0
Add,2476.0
Subtract,2571.0
Multiply,5637.0
Divide,2261.0
Modulo,5495.0
Add,2801.0
Subtract,3219.0
Multiply,6320.0
Divide,2373.0
Modulo,4500.0
Add,3097.0
Subtract,3106.0
Multiply,6003.0
Divide,2404.0
Modulo,4928.0
Add,3256.0
Subtract,2736.0
Multiply,6289.0
Divide,2452.0
Modulo,4556.0
Add,2416.0
Subtract,3307.0
Multiply,5732.0
Divide,2476.0
Modulo,4906.0
Add,2951.0
Subtract,2275.0
Multiply,5796.0
Divide,2454.0
Modulo,4713.0
Add,2502.0
Subtract,2855.0
Multiply,5821.0
Divide,2453.0
Modulo,5018.0
Add,3410.0
Subtract,2797.0
Multiply,5490.0
Divide,2524.0
Modulo,5192.0
Add,2857.0
Subtract,2732.0
Multiply,5379.0
Divide,2467.0
Modulo,5091.0
Add,3015.0
Subtract,2928.0
Multiply,6257.0
Divide,2505.0
Modulo,4254.0
Add,2314.0
Subtract,2646.0
Multiply,6186.0
Divide,2499.0
Modulo,4949.0
Add,2537.0
Subtract,2731.0
Multiply,5890.0
Divide,2456.0
Modulo,4895.0
Add,3004.0
Subtract,2696.0
Multiply,5759.0
Divide,2471.0
Modulo,4794.0
Add,3069.0
Subtract,2670.0
Multiply,5931.0
Divide,2362.0
Modulo,4489.0
Add,2840.0
Subtract,2517.0
Multiply,6059.0
Divide,2374.0
Modulo,4159.0
Add,2510.0
Subtract,3102.0
Multiply,6018.0
Divide,2344.0
Modulo,4910.0
Add,2633.0
Subtract,2805.0
Multiply,5932.0
Divide,2416.0
Modulo,4764.0
Add,2590.0
Subtract,2665.0
Multiply,6305.0
Divide,2417.0
Modulo,4653.0
Add,2314.0
Subtract,2979.0
Multiply,6012.0
Divide,2372.0
Modulo,4761.0
Add,2767.0
Subtract,2564.0
Multiply,5900.0
Divide,2360.0
Modulo,4493.0
Add,2947.0
Subtract,2460.0
Multiply,5864.0
Divide,2554.0
Modulo,5427.0
Add,2901.0
Subtract,2708.0
Multiply,5754.0
Divide,2378.0
Modulo,5429.0
Add,2166.0
Subtract,2578.0
Multiply,5648.0
Divide,2301.0
Modulo,5003.0
Add,2569.0
Subtract,3159.0
Multiply,5975.0
Divide,2346.0
Modulo,5724.0
Add,2386.0
Subtract,2672.0
Multiply,5923.0
Divide,2318.0
Modulo,4727.0
Add,2334.0
Subtract,3049.0
Multiply,5845.0
Divide,2332.0
Modulo,4779.0
Add,3136.0
Subtract,2919.0
Multiply,5839.0
Divide,2495.0
Modulo,4873.0
Add,2280.0
Subtract,3051.0
Multiply,5574.0
Divide,2434.0
Modulo,4857.0
Add,2347.0
Subtract,2827.0
Multiply,6277.0
Divide,2469.0
Modulo,5225.0
Add,3296.0
Subtract,2759.0
Multiply,6713.0
Divide,2288.0
Modulo,4755.0
Add,2910.0
Subtract,3221.0
Multiply,5571.0
Divide,2408.0
Modulo,4844.0
Add,2021.0
Subtract,3071.0
Multiply,5748.0
Divide,2492.0
Modulo,4705.0
Add,2830.0
Subtract,2676.0
Multiply,5908.0
Divide,2464.0
Modulo,4680.0
Add,2121.0
Subtract,2510.0
Multiply,6382.0
Divide,2407.0
Modulo,4785.0
Add,2507.0
Subtract,2433.0
Multiply,5552.0
Divide,2374.0
Modulo,4732.0
Add,2334.0
Subtract,2837.0
Multiply,6345.0
Divide,2328.0
Modulo,4719.0
Add,2150.0
Subtract,2495.0
Multiply,6474.0
Divide,2318.0
Modulo,4451.0
Add,2872.0
Subtract,2474.0
Multiply,6467.0
Divide,2355.0
Modulo,4535.0
Add,2173.0
Subtract,2433.0
Multiply,6070.0
Divide,2481.0
Modulo,4637.0
Add,2806.0
Subtract,2571.0
Multiply,5729.0
Divide,2465.0
Modulo,4811.0
Add,2633.0
Subtract,3249.0
Multiply,6284.0
Divide,2519.0
Modulo,4642.0
Add,2467.0
Subtract,2627.0
Multiply,5629.0
Divide,2347.0
Modulo,5075.0
Add,2725.0
Subtract,2901.0
Multiply,5263.0
Divide,2516.0
Modulo,4802.0
Add,2942.0
Subtract,2428.0
Multiply,5527.0
Divide,2402.0
Modulo,5422.0
Add,2504.0
Subtract,3338.0
Multiply,6439.0
Divide,2327.0
Modulo,4451.0
Add,2923.0
Subtract,2573.0
Multiply,5247.0
Divide,2310.0
Modulo,4823.0
Add,2730.0
Subtract,3412.0
Multiply,5899.0
Divide,2178.0
Modulo,4529.0
Add,2113.0
Subtract,2698.0
Multiply,6018.0
Divide,2361.0
Modulo,4852.0
Add,2550.0
Subtract,2882.0
Multiply,5410.0
Divide,2607.0
Modulo,4657.0
Add,2806.0
Subtract,2704.0
Multiply,5703.0
Divide,2373.0
Modulo,4406.0
Add,2571.0
Subtract,2308.0
Multiply,6611.0
Divide,2453.0
Modulo,4603.0
Add,2965.0
Subtract,2975.0
Multiply,6048.0
Divide,2357.0
Modulo,4639.0
Add,2928.0
Subtract,2711.0
Multiply,6149.0
Divide,2319.0
Modulo,5158.0
Add,2546.0
Subtract,2676.0
Multiply,6302.0
Divide,2462.0
Modulo,4875.0
Add,2567.0
Subtract,2661.0
Multiply,5634.0
Divide,2364.0
Modulo,5470.0
Add,2158.0
Subtract,2799.0
Multiply,6187.0
Divide,2293.0
Modulo,4912.0
Add,2108.0
Subtract,2800.0
Multiply,6164.0
Divide,2448.0
Modulo,4745.0
Add,2350.0
Subtract,2559.0
Multiply,5351.0
Divide,2365.0
Modulo,4793.0
Add,2440.0
Subtract,2614.0
Multiply,6110.0
Divide,2444.0
Modulo,5032.0
Add,2933.0
Subtract,2762.0
Multiply,5573.0
Divide,2378.0
Modulo,4850.0
Add,2521.0
Subtract,3218.0
Multiply,5576.0
Divide,2191.0
Modulo,5269.0
Add,2464.0
Subtract,3079.0
Multiply,6255.0
Divide,2600.0
Modulo,4282.0
Add,2646.0
Subtract,2675.0
Multiply,6139.0
Divide,2214.0
Modulo,4552.0
Add,2098.0
Subtract,3025.0
Multiply,5886.0
Divide,2357.0
Modulo,4812.0
Add,2203.0
Subtract,2985.0
Multiply,5682.0
Divide,2347.0
Modulo,5503.0
Add,2542.0
Subtract,2822.0
Multiply,5801.0
Divide,2356.0
Modulo,5083.0
Add,2748.0
Subtract,3138.0
Multiply,5357.0
Divide,2509.0
Modulo,5538.0
Add,3226.0
Subtract,2545.0
Multiply,5703.0
Divide,2403.0
Modulo,5140.0
Add,2813.0
Subtract,2475.0
Multiply,6039.0
Divide,2488.0
Modulo,4234.0
Add,2863.0
Subtract,2547.0
Multiply,5905.0
Divide,2429.0
Modulo,4381.0
Add,2622.0
Subtract,2815.0
Multiply,5269.0
Divide,2234.0
Modulo,4961.0
Add,3047.0
Subtract,2693.0
Multiply,6191.0
Divide,2415.0
Modulo,4838.0
Add,2771.0
Subtract,2610.0
Multiply,5809.0
Divide,2431.0
Modulo,4723.0
Add,3128.0
Subtract,2369.0
Multiply,5982.0
Divide,2363.0
Modulo,4998.0
Add,2934.0
Subtract,2667.0
Multiply,5894.0
Divide,2356.0
Modulo,4619.0
Add,2795.0
Subtract,2466.0
Multiply,5954.0
Divide,2476.0
Modulo,4839.0
Add,2171.0
Subtract,3428.0
Multiply,5637.0
Divide,2507.0
Modulo,4492.0
Add,3156.0
Subtract,2544.0
Multiply,6649.0
Divide,2330.0
Modulo,5098.0
Add,2885.0
Subtract,2332.0
Multiply,5858.0
Divide,2480.0
Modulo,4583.0
Add,2476.0
Subtract,2668.0
Multiply,6447.0
Divide,2565.0
Modulo,5449.0
Add,2529.0
Subtract,2722.0
Multiply,5409.0
Divide,2399.0
Modulo,4892.0
Add,2594.0
Subtract,3348.0
Multiply,6168.0
Divide,2410.0
Modulo,4598.0
Add,2237.0
Subtract,2650.0
Multiply,6182.0
Divide,2465.0
Modulo,5250.0
Add,2651.0
Subtract,3120.0
Multiply,6240.0
Divide,2529.0
Modulo,5591.0
Add,2604.0
Subtract,3003.0
Multiply,6752.0
Divide,2339.0
Modulo,4460.0
Add,2336.0
Subtract,2533.0
Multiply,5517.0
Divide,2427.0
Modulo,4928.0
Add,2419.0
Subtract,2669.0
Multiply,6437.0
Divide,2434.0
Modulo,4710.0
Add,2465.0
Subtract,3145.0
Multiply,6213.0
Divide,2415.0
Modulo,5233.0
Add,2887.0
Subtract,2899.0
Multiply,5779.0
Divide,2289.0
Modulo,4891.0
Add,2505.0
Subtract,2574.0
Multiply,6053.0
Divide,2452.0
Modulo,5112.0
Add,2799.0
Subtract,2630.0
Multiply,6116.0
Divide,2546.0
Modulo,4921.0
Add,2617.0
Subtract,3051.0
Multiply,5145.0
Divide,2372.0
Modulo,5029.0
Add,2121.0
Subtract,2983.0
Multiply,5799.0
Divide,2532.0
Modulo,4694.0
Add,2927.0
Subtract,2332.0
Multiply,5819.0
Divide,2476.0
Modulo,4831.0
Add,2557.0
Subtract,3405.0
Multiply,6179.0
Divide,2285.0
Modulo,5070.0
Add,3063.0
Subtract,2586.0
Multiply,6183.0
Divide,2475.0
Modulo,4814.0
Add,2736.0
Subtract,2807.0
Multiply,5834.0
Divide,2424.0
Modulo,4687.0
Add,2408.0
Subtract,2933.0
Multiply,5659.0
Divide,2325.0
Modulo,5397.0
Add,2759.0
Subtract,2815.0
Multiply,5776.0
Divide,2580.0
Modulo,4888.0
Add,2519.0
Subtract,2744.0
Multiply,6407.0
Divide,2328.0
Modulo,4795.0
Add,2274.0
Subtract,2504.0
Multiply,6096.0
Divide,2388.0
Modulo,4773.0
Add,2564.0
Subtract,2401.0
Multiply,5982.0
Divide,2503.0
Modulo,4920.0
Add,2827.0
Subtract,2347.0
Multiply,5834.0
Divide,2316.0
Modulo,4462.0
Add,2635.0
Subtract,2495.0
Multiply,6420.0
Divide,2523.0
Modulo,5114.0
Add,3016.0
Subtract,2394.0
Multiply,6286.0
Divide,2313.0
Modulo,5410.0
Add,2170.0
Subtract,3048.0
Multiply,5654.0
Divide,2403.0
Modulo,4675.0
Add,2698.0
Subtract,2559.0
Multiply,5706.0
Divide,2352.0
Modulo,4795.0
Add,2917.0
Subtract,2819.0
Multiply,5116.0
Divide,2417.0
Modulo,4351.0
Add,2386.0
Subtract,3399.0
Multiply,6456.0
Divide,2309.0
Modulo,4876.0
Add,2249.0
Subtract,2863.0
Multiply,5925.0
Divide,2338.0
Modulo,5248.0
Add,2716.0
Subtract,3247.0
Multiply,5853.0
Divide,2366.0
Modulo,4462.0
Add,2330.0
Subtract,3072.0
Multiply,6326.0
Divide,2380.0
Modulo,4524.0
Add,2786.0
Subtract,2831.0
Multiply,6077.0
Divide,2379.0
Modulo,5008.0
Add,2730.0
Subtract,2634.0
Multiply,6212.0
Divide,2395.0
Modulo,4637.0
Add,2250.0
Subtract,2460.0
Multiply,5423.0
Divide,2328.0
Modulo,4625.0
Add,2565.0
Subtract,3070.0
Multiply,6028.0
Divide,2329.0
Modulo,5110.0
Add,2418.0
Subtract,2655.0
Multiply,5949.0
Divide,2407.0
Modulo,4624.0
Add,3021.0
Subtract,2744.0
Multiply,5749.0
Divide,2447.0
Modulo,4697.0
Add,2086.0
Subtract,2287.0
Multiply,5645.0
Divide,2195.0
Modulo,4723.0
Add,2433.0
Subtract,2506.0
Multiply,5926.0
Divide,2241.0
Modulo,4929.0
Add,3303.0
Subtract,3116.0
Multiply,5329.0
Divide,2349.0
Modulo,5090.0
Add,2563.0
Subtract,3036.0
Multiply,6054.0
Divide,2167.0
Modulo,4698.0
Add,2675.0
Subtract,2781.0
Multiply,5962.0
Divide,2415.0
Modulo,4658.0
Add,3152.0
Subtract,2811.0
Multiply,6280.0
Divide,2184.0
Modulo,4870.0
Add,2858.0
Subtract,2552.0
Multiply,5556.0
Divide,2296.0
Modulo,4653.0
Add,2552.0
Subtract,3450.0
Multiply,5935.0
Divide,2458.0
Modulo,5132.0
Add,2207.0
Subtract,2330.0
Multiply,6504.0
Divide,2611.0
Modulo,4683.0
Add,2349.0
Subtract,2507.0
Multiply,6251.0
Divide,2462.0
Modulo,4802.0
Add,2520.0
Subtract,2616.0
Multiply,5976.0
Divide,2279.0
Modulo,4796.0
Add,2593.0
Subtract,3096.0
Multiply,5747.0
Divide,2139.0
Modulo,4726.0
Add,2010.0
Subtract,2897.0
Multiply,5630.0
Divide,2423.0
Modulo,4938.0
Add,2270.0
Subtract,3226.0
Multiply,5683.0
Divide,2231.0
Modulo,4934.0
Add,2808.0
Subtract,3147.0
Multiply,5820.0
Divide,2611.0
Modulo,4696.0
